# ID   log(Xflux)   log(Xlum)   Xclass
       38272      -99.000000      -99.000000   -
       38285      -99.000000      -99.000000   -
       38316      -99.000000      -99.000000   -
       38347      -99.000000      -99.000000   -
       38362      -99.000000      -99.000000   -
       38366      -99.000000      -99.000000   -
       38436      -99.000000      -99.000000   -
       38472      -14.754487       43.506505   AGN
       38497      -99.000000      -99.000000   -
       38512      -99.000000      -99.000000   -
       38531      -99.000000      -99.000000   -
       38533      -99.000000      -99.000000   -
       38540      -99.000000      -99.000000   -
       38559      -99.000000      -99.000000   -
       38584      -99.000000      -99.000000   -
       38617      -99.000000      -99.000000   -
       38622      -99.000000      -99.000000   -
       38625      -99.000000      -99.000000   -
       38628      -99.000000      -99.000000   -
       38642      -99.000000      -99.000000   -
       38658      -99.000000      -99.000000   -
       38680      -99.000000      -99.000000   -
       38719      -99.000000      -99.000000   -
       38727      -99.000000      -99.000000   -
       38744      -99.000000      -99.000000   -
       38745      -99.000000      -99.000000   -
       38749      -99.000000      -99.000000   -
       38785      -99.000000      -99.000000   -
       38807      -99.000000      -99.000000   -
       38808      -99.000000      -99.000000   -
       38822      -99.000000      -99.000000   -
       38836      -99.000000      -99.000000   -
       38848      -99.000000      -99.000000   -
       38861      -99.000000      -99.000000   -
       38880      -99.000000      -99.000000   -
       38898      -99.000000      -99.000000   -
       38912      -99.000000      -99.000000   -
       38928      -99.000000      -99.000000   -
       38932      -99.000000      -99.000000   -
       38953      -99.000000      -99.000000   -
       38955      -99.000000      -99.000000   -
       39006      -99.000000      -99.000000   -
       39029      -99.000000      -99.000000   -
       39032      -99.000000      -99.000000   -
       39034      -99.000000      -99.000000   -
       39052      -99.000000      -99.000000   -
       39069      -99.000000      -99.000000   -
       39120      -15.853872       42.542825   AGN
       39130      -99.000000      -99.000000   -
       39133      -99.000000      -99.000000   -
       39161      -99.000000      -99.000000   -
       39177      -99.000000      -99.000000   -
       39180      -99.000000      -99.000000   -
       39208      -99.000000      -99.000000   -
       39226      -99.000000      -99.000000   -
       39232      -99.000000      -99.000000   -
       39255      -99.000000      -99.000000   -
       39280      -99.000000      -99.000000   -
       39284      -99.000000      -99.000000   -
       39286      -99.000000      -99.000000   -
       39300      -99.000000      -99.000000   -
       39342      -99.000000      -99.000000   -
       39351      -99.000000      -99.000000   -
       39357      -99.000000      -99.000000   -
       39376      -99.000000      -99.000000   -
       39383      -99.000000      -99.000000   -
       39411      -99.000000      -99.000000   -
       39434      -99.000000      -99.000000   -
       39447      -99.000000      -99.000000   -
       39457      -99.000000      -99.000000   -
       39463      -99.000000      -99.000000   -
       39485      -99.000000      -99.000000   -
       39497      -99.000000      -99.000000   -
       39554      -99.000000      -99.000000   -
       39564      -99.000000      -99.000000   -
       39599      -99.000000      -99.000000   -
       39613      -99.000000      -99.000000   -
       39619      -99.000000      -99.000000   -
       39654      -99.000000      -99.000000   -
       39671      -99.000000      -99.000000   -
       39686      -99.000000      -99.000000   -
       39713      -99.000000      -99.000000   -
       39715      -99.000000      -99.000000   -
       39751      -14.489455       43.454845   AGN
       39757      -99.000000      -99.000000   -
       39775      -99.000000      -99.000000   -
       39795      -99.000000      -99.000000   -
       39804      -99.000000      -99.000000   -
       39805      -99.000000      -99.000000   -
       39806      -99.000000      -99.000000   -
       39825      -15.669586       42.212188   AGN
       39837      -99.000000      -99.000000   -
       39850      -99.000000      -99.000000   -
       39866      -99.000000      -99.000000   -
       39972      -99.000000      -99.000000   -
       39976      -99.000000      -99.000000   -
       39980      -99.000000      -99.000000   -
       39988      -99.000000      -99.000000   -
       40004      -99.000000      -99.000000   -
       40015      -99.000000      -99.000000   -
       40019      -99.000000      -99.000000   -
       40042      -99.000000      -99.000000   -
       40083      -99.000000      -99.000000   -
       40086      -99.000000      -99.000000   -
       40101      -99.000000      -99.000000   -
       40108      -99.000000      -99.000000   -
       40131      -99.000000      -99.000000   -
       40152      -99.000000      -99.000000   -
       40167      -99.000000      -99.000000   -
       40178      -99.000000      -99.000000   -
       40188      -99.000000      -99.000000   -
       40191      -99.000000      -99.000000   -
       40196      -99.000000      -99.000000   -
       40214      -99.000000      -99.000000   -
       40218      -99.000000      -99.000000   -
       40232      -99.000000      -99.000000   -
       40247      -99.000000      -99.000000   -
       40248      -99.000000      -99.000000   -
       40256      -99.000000      -99.000000   -
       40299      -99.000000      -99.000000   -
       40312      -99.000000      -99.000000   -
       40334      -99.000000      -99.000000   -
       40359      -99.000000      -99.000000   -
       40440      -99.000000      -99.000000   -
       40457      -99.000000      -99.000000   -
       40462      -99.000000      -99.000000   -
       40494      -99.000000      -99.000000   -
       40504      -99.000000      -99.000000   -
       40507      -99.000000      -99.000000   -
       40512      -99.000000      -99.000000   -
       40532      -99.000000      -99.000000   -
       40582      -99.000000      -99.000000   -
       40585      -99.000000      -99.000000   -
       40591      -99.000000      -99.000000   -
       40597      -99.000000      -99.000000   -
       40611      -99.000000      -99.000000   -
       40620      -99.000000      -99.000000   -
       40623      -99.000000      -99.000000   -
       40742      -99.000000      -99.000000   -
       40875      -99.000000      -99.000000   -
       40891      -15.889410       41.593286   Galaxy
       40923      -99.000000      -99.000000   -
       40967      -99.000000      -99.000000   -
       40968      -99.000000      -99.000000   -
       41053      -99.000000      -99.000000   -
       41062      -99.000000      -99.000000   -
       41086      -99.000000      -99.000000   -
       41108      -99.000000      -99.000000   -
       41121      -99.000000      -99.000000   -
       41130      -99.000000      -99.000000   -
       41137      -99.000000      -99.000000   -
       41160      -99.000000      -99.000000   -
       41195      -99.000000      -99.000000   -
       41198      -99.000000      -99.000000   -
       41226      -99.000000      -99.000000   -
       41249      -99.000000      -99.000000   -
       41250      -99.000000      -99.000000   -
       41261      -99.000000      -99.000000   -
       41370      -15.795880       41.906335   Galaxy
       41417      -99.000000      -99.000000   -
       41439      -99.000000      -99.000000   -
       41454      -99.000000      -99.000000   -
       41480      -99.000000      -99.000000   -
       41520      -99.000000      -99.000000   -
       41526      -99.000000      -99.000000   -
       41543      -99.000000      -99.000000   -
       41642      -99.000000      -99.000000   -
       41656      -99.000000      -99.000000   -
       41733      -99.000000      -99.000000   -
       41753      -99.000000      -99.000000   -
       41757      -99.000000      -99.000000   -
       41759      -99.000000      -99.000000   -
       41767      -99.000000      -99.000000   -
       41784      -99.000000      -99.000000   -
       41829      -99.000000      -99.000000   -
       41861      -99.000000      -99.000000   -
       41865      -99.000000      -99.000000   -
       41882      -99.000000      -99.000000   -
       41897      -99.000000      -99.000000   -
       41965      -99.000000      -99.000000   -
       41968      -99.000000      -99.000000   -
       41982      -99.000000      -99.000000   -
       41999      -99.000000      -99.000000   -
       42032      -99.000000      -99.000000   -
       42038      -99.000000      -99.000000   -
       42048      -99.000000      -99.000000   -
       42051      -99.000000      -99.000000   -
       42057      -99.000000      -99.000000   -
       42068      -99.000000      -99.000000   -
       42105      -99.000000      -99.000000   -
       42113      -15.679854       42.619093   AGN
       42235      -99.000000      -99.000000   -
       42236      -99.000000      -99.000000   -
       42249      -99.000000      -99.000000   -
       42263      -99.000000      -99.000000   -
       42287      -99.000000      -99.000000   -
       42316      -99.000000      -99.000000   -
       42348      -99.000000      -99.000000   -
       42429      -99.000000      -99.000000   -
       42455      -99.000000      -99.000000   -
       42513      -99.000000      -99.000000   -
       42548      -99.000000      -99.000000   -
       42555      -99.000000      -99.000000   -
       42593      -99.000000      -99.000000   -
       42607      -15.404504       43.578639   AGN
       42689      -99.000000      -99.000000   -
       42778      -16.053548       42.220108   AGN
       42788      -99.000000      -99.000000   -
       42809      -99.000000      -99.000000   -
       42820            -NaN       42.309630   AGN
       42822      -99.000000      -99.000000   -
       42866      -99.000000      -99.000000   -
       42903      -99.000000      -99.000000   -
       42913      -99.000000      -99.000000   -
       42915      -14.548214       43.677607   AGN
       42930      -99.000000      -99.000000   -
       42981      -99.000000      -99.000000   -
       43007      -99.000000      -99.000000   -
       43048      -99.000000      -99.000000   -
       43126      -99.000000      -99.000000   -
       43144      -99.000000      -99.000000   -
       43210      -99.000000      -99.000000   -
       43248      -99.000000      -99.000000   -
       43262      -99.000000      -99.000000   -
       43264      -99.000000      -99.000000   -
       43266      -99.000000      -99.000000   -
       43283      -99.000000      -99.000000   -
       43342      -99.000000      -99.000000   -
       43356      -99.000000      -99.000000   -
       43401      -99.000000      -99.000000   -
       43567      -99.000000      -99.000000   -
       43572      -99.000000      -99.000000   -
       43631      -99.000000      -99.000000   -
       43638      -99.000000      -99.000000   -
       43762      -99.000000      -99.000000   -
       43809      -99.000000      -99.000000   -
       43913      -99.000000      -99.000000   -
       43926      -99.000000      -99.000000   -
       43948      -99.000000      -99.000000   -
       44020      -99.000000      -99.000000   -
       44083      -99.000000      -99.000000   -
       44157      -15.774691       42.652246   AGN
       44166      -99.000000      -99.000000   -
       44263      -99.000000      -99.000000   -
       44459      -99.000000      -99.000000   -
       44588      -99.000000      -99.000000   -
       44598      -99.000000      -99.000000   -
       44674      -99.000000      -99.000000   -
       44740      -99.000000      -99.000000   -
       44773      -99.000000      -99.000000   -
       44824      -15.440093       42.945961   AGN
       44842      -99.000000      -99.000000   -
       44843      -99.000000      -99.000000   -
       44871      -99.000000      -99.000000   -
       44920      -99.000000      -99.000000   -
       44959      -99.000000      -99.000000   -
       44974      -99.000000      -99.000000   -
       44985      -99.000000      -99.000000   -
       45012      -99.000000      -99.000000   -
       45068      -15.178486       43.895423   AGN
       45094      -99.000000      -99.000000   -
       45116      -99.000000      -99.000000   -
       45124      -99.000000      -99.000000   -
       45206      -99.000000      -99.000000   -
       45222      -99.000000      -99.000000   -
       45246      -99.000000      -99.000000   -
       45265      -99.000000      -99.000000   -
       45279      -99.000000      -99.000000   -
       45295      -99.000000      -99.000000   -
       45312      -99.000000      -99.000000   -
       45329      -99.000000      -99.000000   -
       45333      -99.000000      -99.000000   -
       45378      -14.714443       43.724276   AGN
       45439      -99.000000      -99.000000   -
       45465      -99.000000      -99.000000   -
       45495      -99.000000      -99.000000   -
       45518      -99.000000      -99.000000   -
       45531      -99.000000      -99.000000   -
       45609      -99.000000      -99.000000   -
       45613      -99.000000      -99.000000   -
       45633      -99.000000      -99.000000   -
       45636      -99.000000      -99.000000   -
       45640      -99.000000      -99.000000   -
       45692      -99.000000      -99.000000   -
       45772      -99.000000      -99.000000   -
       45775      -99.000000      -99.000000   -
       45897      -99.000000      -99.000000   -
       45901      -99.000000      -99.000000   -
       45962      -99.000000      -99.000000   -
       45975      -15.759451       41.665581   Galaxy
       45994      -99.000000      -99.000000   -
       46065      -99.000000      -99.000000   -
       46072      -99.000000      -99.000000   -
       46114      -99.000000      -99.000000   -
       46119      -99.000000      -99.000000   -
       46130      -99.000000      -99.000000   -
       46153      -99.000000      -99.000000   -
       46173      -99.000000      -99.000000   -
       46235      -99.000000      -99.000000   -
       46267      -99.000000      -99.000000   -
       46274      -99.000000      -99.000000   -
       46275      -99.000000      -99.000000   -
       46312      -99.000000      -99.000000   -
       46318      -99.000000      -99.000000   -
       46354      -99.000000      -99.000000   -
       46382      -99.000000      -99.000000   -
       46397      -99.000000      -99.000000   -
       46454      -99.000000      -99.000000   -
       46476      -99.000000      -99.000000   -
       46500      -99.000000      -99.000000   -
       46504      -99.000000      -99.000000   -
       46518      -99.000000      -99.000000   -
       46564      -99.000000      -99.000000   -
       46576      -99.000000      -99.000000   -
       46636      -99.000000      -99.000000   -
       46751      -99.000000      -99.000000   -
       46761      -99.000000      -99.000000   -
       46779      -99.000000      -99.000000   -
       46846      -15.270026       42.630428   AGN
       46849      -99.000000      -99.000000   -
       46870      -99.000000      -99.000000   -
       46937      -99.000000      -99.000000   -
       46938      -99.000000      -99.000000   -
       46958      -99.000000      -99.000000   -
       46976      -99.000000      -99.000000   -
       47008      -99.000000      -99.000000   -
       47033      -99.000000      -99.000000   -
       47045      -99.000000      -99.000000   -
       47059      -99.000000      -99.000000   -
       47066      -99.000000      -99.000000   -
       47094      -99.000000      -99.000000   -
       47099      -99.000000      -99.000000   -
       47119      -99.000000      -99.000000   -
       47120      -99.000000      -99.000000   -
       47223      -99.000000      -99.000000   -
       47282      -99.000000      -99.000000   -
       47283      -99.000000      -99.000000   -
       47297      -99.000000      -99.000000   -
       47376      -99.000000      -99.000000   -
       47378      -99.000000      -99.000000   -
       47396      -99.000000      -99.000000   -
       47612      -99.000000      -99.000000   -
       47647      -99.000000      -99.000000   -
       47769      -99.000000      -99.000000   -
       47770      -99.000000      -99.000000   -
       47772      -99.000000      -99.000000   -
       47813      -99.000000      -99.000000   -
       47821      -99.000000      -99.000000   -
       47910      -99.000000      -99.000000   -
       47932      -99.000000      -99.000000   -
       47951      -99.000000      -99.000000   -
       47977      -99.000000      -99.000000   -
       48001      -99.000000      -99.000000   -
       48006      -99.000000      -99.000000   -
       48014      -99.000000      -99.000000   -
       48089      -99.000000      -99.000000   -
       48414      -99.000000      -99.000000   -
       15773      -16.366532       39.346353   Galaxy
       17034      -16.542118       39.668386   Galaxy
       17677      -99.000000      -99.000000   -
       17713      -99.000000      -99.000000   -
       17863      -99.000000      -99.000000   -
       17874      -99.000000      -99.000000   -
       17928      -15.739929       41.397940   Galaxy
       18073      -99.000000      -99.000000   -
       18134      -99.000000      -99.000000   -
       18143      -99.000000      -99.000000   -
       18169      -99.000000      -99.000000   -
       18175      -16.374688       40.836324   AGN
       18177      -99.000000      -99.000000   -
       18184      -99.000000      -99.000000   -
       18201      -15.876148       41.739572   AGN
       18228      -99.000000      -99.000000   -
       18229      -99.000000      -99.000000   -
       18230      -16.497573       41.800717   AGN
       18273      -99.000000      -99.000000   -
       18305      -99.000000      -99.000000   -
       18307      -99.000000      -99.000000   -
       18350      -99.000000      -99.000000   -
       18354      -16.183096       41.944976   AGN
       18357      -99.000000      -99.000000   -
       18408      -99.000000      -99.000000   -
       18484      -99.000000      -99.000000   -
       18496      -99.000000      -99.000000   -
       18500      -16.609065       41.817565   Galaxy
       18518      -99.000000      -99.000000   -
       18563      -99.000000      -99.000000   -
       18571      -99.000000      -99.000000   -
       18642      -99.000000      -99.000000   -
       18646      -99.000000      -99.000000   -
       18714      -99.000000      -99.000000   -
       18715            -NaN       41.610660   Galaxy
       18725      -99.000000      -99.000000   -
       18733      -99.000000      -99.000000   -
       18739      -99.000000      -99.000000   -
       18761      -16.612610       39.660865   Galaxy
       18772      -99.000000      -99.000000   -
       18777      -99.000000      -99.000000   -
       18780      -99.000000      -99.000000   -
       18791      -99.000000      -99.000000   -
       18795      -99.000000      -99.000000   -
       18833      -99.000000      -99.000000   -
       18841      -99.000000      -99.000000   -
       18933      -99.000000      -99.000000   -
       18937      -99.000000      -99.000000   -
       19019      -16.289883       39.831870   Galaxy
       19028      -16.653647       41.859138   AGN
       19064      -99.000000      -99.000000   -
       19113      -99.000000      -99.000000   -
       19125      -99.000000      -99.000000   -
       19146      -16.435334       39.751279   Galaxy
       19148      -99.000000      -99.000000   -
       19210      -99.000000      -99.000000   -
       19234      -99.000000      -99.000000   -
       19257      -99.000000      -99.000000   -
       19303      -99.000000      -99.000000   -
       19306      -99.000000      -99.000000   -
       19307      -99.000000      -99.000000   -
       19313      -99.000000      -99.000000   -
       19339      -99.000000      -99.000000   -
       19348      -15.408935       43.536558   AGN
       19365      -99.000000      -99.000000   -
       19369      -99.000000      -99.000000   -
       19374      -99.000000      -99.000000   -
       19459      -15.686133       41.056905   Galaxy
       19500      -99.000000      -99.000000   -
       19532      -99.000000      -99.000000   -
       19604      -99.000000      -99.000000   -
       19715      -99.000000      -99.000000   -
       19743      -99.000000      -99.000000   -
       19745            -NaN       39.944976   Galaxy
       19759      -99.000000      -99.000000   -
       19777      -99.000000      -99.000000   -
       19816      -99.000000      -99.000000   -
       19819      -99.000000      -99.000000   -
       19872      -99.000000      -99.000000   -
       19906      -99.000000      -99.000000   -
       19915      -99.000000      -99.000000   -
       19939      -99.000000      -99.000000   -
       19989      -99.000000      -99.000000   -
       19999      -99.000000      -99.000000   -
       20007      -99.000000      -99.000000   -
       20018      -99.000000      -99.000000   -
       20030      -99.000000      -99.000000   -
       20067      -99.000000      -99.000000   -
       20106      -99.000000      -99.000000   -
       20137      -16.149967       42.093422   AGN
       20164            -NaN       40.791691   Galaxy
       20166      -99.000000      -99.000000   -
       20178            -NaN       40.702431   Galaxy
       20199      -99.000000      -99.000000   -
       20253      -99.000000      -99.000000   -
       20254      -99.000000      -99.000000   -
       20256      -99.000000      -99.000000   -
       20272      -99.000000      -99.000000   -
       20348      -99.000000      -99.000000   -
       20356      -16.489455       40.190332   Galaxy
       20358      -99.000000      -99.000000   -
       20398      -99.000000      -99.000000   -
       20401      -99.000000      -99.000000   -
       20403      -15.555955       42.804139   AGN
       20404      -99.000000      -99.000000   -
       20422      -99.000000      -99.000000   -
       20442      -99.000000      -99.000000   -
       20454      -99.000000      -99.000000   -
       20461            -NaN       40.841359   Galaxy
       20463      -99.000000      -99.000000   -
       20490      -99.000000      -99.000000   -
       20506      -99.000000      -99.000000   -
       20515      -99.000000      -99.000000   -
       20529      -99.000000      -99.000000   -
       20547      -99.000000      -99.000000   -
       20549      -99.000000      -99.000000   -
       20557      -99.000000      -99.000000   -
       20566      -99.000000      -99.000000   -
       20604      -99.000000      -99.000000   -
       20612      -99.000000      -99.000000   -
       20614      -99.000000      -99.000000   -
       20623      -99.000000      -99.000000   -
       20634      -99.000000      -99.000000   -
       20637      -99.000000      -99.000000   -
       20644      -99.000000      -99.000000   -
       20651      -15.614394       42.521138   AGN
       20658      -99.000000      -99.000000   -
       20659      -99.000000      -99.000000   -
       20671      -16.497573       40.806858   Galaxy
       20698      -99.000000      -99.000000   -
       20701      -99.000000      -99.000000   -
       20703      -99.000000      -99.000000   -
       20722      -99.000000      -99.000000   -
       20734      -99.000000      -99.000000   -
       20760      -99.000000      -99.000000   -
       20778      -99.000000      -99.000000   -
       20788      -14.220404       44.905796   AGN
       20798      -99.000000      -99.000000   -
       20805      -99.000000      -99.000000   -
       20811      -99.000000      -99.000000   -
       20818      -99.000000      -99.000000   -
       20873      -99.000000      -99.000000   -
       20881      -99.000000      -99.000000   -
       20883      -99.000000      -99.000000   -
       20898      -16.446117       40.652246   Galaxy
       20900      -99.000000      -99.000000   -
       20915      -99.000000      -99.000000   -
       20933      -99.000000      -99.000000   -
       20936      -99.000000      -99.000000   -
       20948      -99.000000      -99.000000   -
       20960      -99.000000      -99.000000   -
       20962      -99.000000      -99.000000   -
       20970      -99.000000      -99.000000   -
       20976      -99.000000      -99.000000   -
       21001      -99.000000      -99.000000   -
       21002      -99.000000      -99.000000   -
       21047      -99.000000      -99.000000   -
       21101      -99.000000      -99.000000   -
       21110      -99.000000      -99.000000   -
       21141      -99.000000      -99.000000   -
       21147      -99.000000      -99.000000   -
       21185      -99.000000      -99.000000   -
       21199      -99.000000      -99.000000   -
       21201      -99.000000      -99.000000   -
       21205      -14.651695       44.033424   AGN
       21214      -99.000000      -99.000000   -
       21260      -99.000000      -99.000000   -
       21319      -99.000000      -99.000000   -
       21327      -99.000000      -99.000000   -
       21345      -99.000000      -99.000000   -
       21362      -99.000000      -99.000000   -
       21418      -99.000000      -99.000000   -
       21422      -99.000000      -99.000000   -
       21438      -99.000000      -99.000000   -
       21445      -99.000000      -99.000000   -
       21449      -99.000000      -99.000000   -
       21490      -99.000000      -99.000000   -
       21502      -99.000000      -99.000000   -
       21610      -99.000000      -99.000000   -
       21615      -14.838632       43.951338   AGN
       21619      -99.000000      -99.000000   -
       21624      -99.000000      -99.000000   -
       21633      -99.000000      -99.000000   -
       21662      -99.000000      -99.000000   -
       21676      -99.000000      -99.000000   -
       21690      -99.000000      -99.000000   -
       21710      -99.000000      -99.000000   -
       21740      -99.000000      -99.000000   -
       21749      -99.000000      -99.000000   -
       21756      -99.000000      -99.000000   -
       21761      -99.000000      -99.000000   -
       21774      -99.000000      -99.000000   -
       21797      -16.640165       41.855519   Galaxy
       21799      -99.000000      -99.000000   -
       21817      -99.000000      -99.000000   -
       21823      -99.000000      -99.000000   -
       21829      -99.000000      -99.000000   -
       21843      -99.000000      -99.000000   -
       21849      -99.000000      -99.000000   -
       21880      -99.000000      -99.000000   -
       21890      -16.238072       39.788875   Galaxy
       21909      -99.000000      -99.000000   -
       21922      -99.000000      -99.000000   -
       21940      -99.000000      -99.000000   -
       21946      -99.000000      -99.000000   -
       21978      -15.106238       41.748963   Galaxy
       21986      -99.000000      -99.000000   -
       22005      -99.000000      -99.000000   -
       22027            -NaN       42.328380   Galaxy
       22045      -99.000000      -99.000000   -
       22046      -99.000000      -99.000000   -
       22057      -99.000000      -99.000000   -
       22078      -99.000000      -99.000000   -
       22082      -99.000000      -99.000000   -
       22103      -99.000000      -99.000000   -
       22113      -99.000000      -99.000000   -
       22172      -99.000000      -99.000000   -
       22211      -99.000000      -99.000000   -
       22252      -99.000000      -99.000000   -
       22276      -99.000000      -99.000000   -
       22278      -99.000000      -99.000000   -
       22288      -99.000000      -99.000000   -
       22291      -99.000000      -99.000000   -
       22309      -99.000000      -99.000000   -
       22346      -99.000000      -99.000000   -
       22369      -99.000000      -99.000000   -
       22415      -99.000000      -99.000000   -
       22445      -99.000000      -99.000000   -
       22488      -99.000000      -99.000000   -
       22517      -99.000000      -99.000000   -
       22528      -99.000000      -99.000000   -
       22547      -99.000000      -99.000000   -
       22568      -99.000000      -99.000000   -
       22569      -16.545155       41.522444   Galaxy
       22600      -99.000000      -99.000000   -
       22614      -99.000000      -99.000000   -
       22679      -99.000000      -99.000000   -
       22714      -99.000000      -99.000000   -
       22723      -99.000000      -99.000000   -
       22730      -99.000000      -99.000000   -
       22760      -99.000000      -99.000000   -
       22793      -16.364516       41.822822   AGN
       22812      -99.000000      -99.000000   -
       22814      -99.000000      -99.000000   -
       22819      -99.000000      -99.000000   -
       22843      -99.000000      -99.000000   -
       22858      -99.000000      -99.000000   -
       22864      -99.000000      -99.000000   -
       22865      -99.000000      -99.000000   -
       22868      -99.000000      -99.000000   -
       22942      -16.441291       40.848805   Galaxy
       23048      -16.206210       40.892651   Galaxy
       23069      -99.000000      -99.000000   -
       23073      -99.000000      -99.000000   -
       23085      -99.000000      -99.000000   -
       23100      -99.000000      -99.000000   -
       23102      -99.000000      -99.000000   -
       23108      -99.000000      -99.000000   -
       23110      -99.000000      -99.000000   -
       23118      -99.000000      -99.000000   -
       23206      -99.000000      -99.000000   -
       23208      -99.000000      -99.000000   -
       23237      -99.000000      -99.000000   -
       23322      -99.000000      -99.000000   -
       23370      -99.000000      -99.000000   -
       23394      -99.000000      -99.000000   -
       23421      -15.931814       42.110590   AGN
       23425      -99.000000      -99.000000   -
       23430      -99.000000      -99.000000   -
       23487      -99.000000      -99.000000   -
       23509      -99.000000      -99.000000   -
       23553      -99.000000      -99.000000   -
       23577      -99.000000      -99.000000   -
       23613      -99.000000      -99.000000   -
       23620      -99.000000      -99.000000   -
       23650      -99.000000      -99.000000   -
       23664      -99.000000      -99.000000   -
       23684      -99.000000      -99.000000   -
       23702      -99.000000      -99.000000   -
       23735      -99.000000      -99.000000   -
       23763      -99.000000      -99.000000   -
       23765      -99.000000      -99.000000   -
       23777      -99.000000      -99.000000   -
       23779      -99.000000      -99.000000   -
       23799      -99.000000      -99.000000   -
       23802      -99.000000      -99.000000   -
       23816      -99.000000      -99.000000   -
       23821      -99.000000      -99.000000   -
       23828      -99.000000      -99.000000   -
       23905      -99.000000      -99.000000   -
       23908      -16.519993       42.418301   AGN
       23917      -99.000000      -99.000000   -
       23938      -99.000000      -99.000000   -
       23963      -99.000000      -99.000000   -
       23967      -99.000000      -99.000000   -
       23973      -99.000000      -99.000000   -
       23985      -99.000000      -99.000000   -
       24013      -99.000000      -99.000000   -
       24021      -99.000000      -99.000000   -
       24062      -99.000000      -99.000000   -
       24080      -99.000000      -99.000000   -
       24108      -99.000000      -99.000000   -
       24110      -16.029653       42.378398   Galaxy
       24131      -99.000000      -99.000000   -
       24133      -99.000000      -99.000000   -
       24144      -99.000000      -99.000000   -
       24148      -99.000000      -99.000000   -
       24153      -99.000000      -99.000000   -
       24163      -99.000000      -99.000000   -
       24193      -99.000000      -99.000000   -
       24207      -99.000000      -99.000000   -
       24282      -99.000000      -99.000000   -
       24289      -15.612610       42.943000   AGN
       24293      -99.000000      -99.000000   -
       24296      -99.000000      -99.000000   -
       24312      -99.000000      -99.000000   -
       24315      -99.000000      -99.000000   -
       24325      -99.000000      -99.000000   -
       24365      -99.000000      -99.000000   -
       24411      -99.000000      -99.000000   -
       24423      -99.000000      -99.000000   -
       24435      -99.000000      -99.000000   -
       24446      -99.000000      -99.000000   -
       24458      -99.000000      -99.000000   -
       24491      -99.000000      -99.000000   -
       24493      -99.000000      -99.000000   -
       24505      -99.000000      -99.000000   -
       24519      -16.657577       41.352183   Galaxy
       24521      -99.000000      -99.000000   -
       24569      -99.000000      -99.000000   -
       24587            -NaN       42.432969   Galaxy
       24615      -99.000000      -99.000000   -
       24622      -16.330683       41.082785   Galaxy
       24628      -99.000000      -99.000000   -
       24644      -99.000000      -99.000000   -
       24658      -99.000000      -99.000000   -
       24663      -99.000000      -99.000000   -
       24681      -99.000000      -99.000000   -
       24695      -99.000000      -99.000000   -
       24706      -99.000000      -99.000000   -
       24733      -99.000000      -99.000000   -
       24763      -99.000000      -99.000000   -
       24779      -99.000000      -99.000000   -
       24781      -99.000000      -99.000000   -
       24789      -99.000000      -99.000000   -
       24803      -99.000000      -99.000000   -
       24817      -99.000000      -99.000000   -
       24830      -99.000000      -99.000000   -
       24838      -99.000000      -99.000000   -
       24850      -99.000000      -99.000000   -
       24851      -99.000000      -99.000000   -
       24857            -NaN       41.149219   Galaxy
       24864      -99.000000      -99.000000   -
       24884      -99.000000      -99.000000   -
       24904      -99.000000      -99.000000   -
       24914      -99.000000      -99.000000   -
       24915      -99.000000      -99.000000   -
       24932      -99.000000      -99.000000   -
       24947      -99.000000      -99.000000   -
       24971      -99.000000      -99.000000   -
       24976      -99.000000      -99.000000   -
       24980      -99.000000      -99.000000   -
       25003      -99.000000      -99.000000   -
       25028      -99.000000      -99.000000   -
       25030      -99.000000      -99.000000   -
       25036      -99.000000      -99.000000   -
       25050      -99.000000      -99.000000   -
       25053      -16.459671       40.962369   Galaxy
       25054      -99.000000      -99.000000   -
       25063      -99.000000      -99.000000   -
       25067      -99.000000      -99.000000   -
       25142      -16.400117       40.250420   Galaxy
       25172      -16.119186       40.103804   Galaxy
       25197      -99.000000      -99.000000   -
       25231      -99.000000      -99.000000   -
       25242      -99.000000      -99.000000   -
       25243      -99.000000      -99.000000   -
       25251      -99.000000      -99.000000   -
       25304      -99.000000      -99.000000   -
       25350      -99.000000      -99.000000   -
       25360      -99.000000      -99.000000   -
       25435      -99.000000      -99.000000   -
       25452      -99.000000      -99.000000   -
       25458      -99.000000      -99.000000   -
       25465      -99.000000      -99.000000   -
       25480      -99.000000      -99.000000   -
       25487      -99.000000      -99.000000   -
       25540      -99.000000      -99.000000   -
       25541      -99.000000      -99.000000   -
       25547      -99.000000      -99.000000   -
       25549      -99.000000      -99.000000   -
       25592      -16.103474       41.350248   Galaxy
       25617      -99.000000      -99.000000   -
       25632      -16.295849       40.227887   Galaxy
       25641      -15.723538       42.416641   AGN
       25652      -99.000000      -99.000000   -
       25654      -99.000000      -99.000000   -
       25659      -99.000000      -99.000000   -
       25703      -99.000000      -99.000000   -
       25723      -99.000000      -99.000000   -
       25737      -99.000000      -99.000000   -
       25745      -99.000000      -99.000000   -
       25770      -99.000000      -99.000000   -
       25778      -99.000000      -99.000000   -
       25787      -99.000000      -99.000000   -
       25799      -99.000000      -99.000000   -
       25807      -99.000000      -99.000000   -
       25832      -99.000000      -99.000000   -
       25843      -16.283997       41.623249   AGN
       25856      -99.000000      -99.000000   -
       25858      -99.000000      -99.000000   -
       25884      -15.777284       42.008600   AGN
