# ID   log(Xflux)   log(Xlum)   Xclass
       37243      -99.000000      -99.000000   -
       37244      -99.000000      -99.000000   -
       37257      -99.000000      -99.000000   -
       37265      -99.000000      -99.000000   -
       37281      -99.000000      -99.000000   -
       37286      -99.000000      -99.000000   -
       37307      -99.000000      -99.000000   -
       37308      -99.000000      -99.000000   -
       37311      -99.000000      -99.000000   -
       37314      -99.000000      -99.000000   -
       37321      -99.000000      -99.000000   -
       37325      -99.000000      -99.000000   -
       37326      -99.000000      -99.000000   -
       37327      -99.000000      -99.000000   -
       37333      -99.000000      -99.000000   -
       37334      -99.000000      -99.000000   -
       37343      -99.000000      -99.000000   -
       37363      -99.000000      -99.000000   -
       37371      -99.000000      -99.000000   -
       37392      -99.000000      -99.000000   -
       37411      -99.000000      -99.000000   -
       37413      -99.000000      -99.000000   -
       37424      -99.000000      -99.000000   -
       37432      -99.000000      -99.000000   -
       37435      -99.000000      -99.000000   -
       37444      -99.000000      -99.000000   -
       37454      -99.000000      -99.000000   -
       37472      -99.000000      -99.000000   -
       37486      -99.000000      -99.000000   -
       37494      -99.000000      -99.000000   -
       37503      -99.000000      -99.000000   -
       37510      -99.000000      -99.000000   -
       37511      -99.000000      -99.000000   -
       37533      -99.000000      -99.000000   -
       37553      -99.000000      -99.000000   -
       37555      -99.000000      -99.000000   -
       37558      -99.000000      -99.000000   -
       37602      -99.000000      -99.000000   -
       37605      -99.000000      -99.000000   -
       14883      -99.000000      -99.000000   -
       14898      -99.000000      -99.000000   -
       15255      -99.000000      -99.000000   -
       15516      -99.000000      -99.000000   -
       15602      -99.000000      -99.000000   -
       15861      -99.000000      -99.000000   -
       15901      -99.000000      -99.000000   -
       15957      -99.000000      -99.000000   -
       15998      -99.000000      -99.000000   -
       15999      -99.000000      -99.000000   -
       16083      -99.000000      -99.000000   -
       16229      -99.000000      -99.000000   -
       16230      -99.000000      -99.000000   -
       16286      -99.000000      -99.000000   -
       16315      -99.000000      -99.000000   -
       16343      -99.000000      -99.000000   -
       16469      -99.000000      -99.000000   -
       16603      -99.000000      -99.000000   -
       16616      -99.000000      -99.000000   -
       16628      -15.290730       43.390935   AGN
       16635      -99.000000      -99.000000   -
       16674      -99.000000      -99.000000   -
       16715      -99.000000      -99.000000   -
       16755      -99.000000      -99.000000   -
       16797      -99.000000      -99.000000   -
       16827      -15.328827       43.250420   AGN
       16883      -99.000000      -99.000000   -
       16903      -99.000000      -99.000000   -
       16942      -99.000000      -99.000000   -
       16945      -99.000000      -99.000000   -
       16987      -99.000000      -99.000000   -
       17029      -99.000000      -99.000000   -
       17041      -99.000000      -99.000000   -
       17070      -99.000000      -99.000000   -
       17075      -99.000000      -99.000000   -
       17082      -99.000000      -99.000000   -
       17098      -99.000000      -99.000000   -
       17153      -99.000000      -99.000000   -
       17193      -99.000000      -99.000000   -
       17338      -99.000000      -99.000000   -
       17433      -99.000000      -99.000000   -
       17500      -99.000000      -99.000000   -
       17515      -99.000000      -99.000000   -
       17540      -99.000000      -99.000000   -
       17560      -99.000000      -99.000000   -
       17581      -99.000000      -99.000000   -
       17708      -99.000000      -99.000000   -
       17712      -99.000000      -99.000000   -
       17758      -99.000000      -99.000000   -
       17782      -99.000000      -99.000000   -
       17835      -99.000000      -99.000000   -
       17891      -99.000000      -99.000000   -
       17892      -99.000000      -99.000000   -
       17930      -99.000000      -99.000000   -
       17934      -99.000000      -99.000000   -
       17937      -99.000000      -99.000000   -
       17942      -99.000000      -99.000000   -
       17958      -99.000000      -99.000000   -
       17974      -99.000000      -99.000000   -
       17989      -99.000000      -99.000000   -
       18030      -99.000000      -99.000000   -
       18038      -99.000000      -99.000000   -
       18043      -99.000000      -99.000000   -
       18098      -99.000000      -99.000000   -
       18100      -99.000000      -99.000000   -
       18101      -99.000000      -99.000000   -
       18108      -99.000000      -99.000000   -
       18131      -99.000000      -99.000000   -
       18139      -99.000000      -99.000000   -
       18142      -99.000000      -99.000000   -
       18145      -99.000000      -99.000000   -
       18149      -99.000000      -99.000000   -
       18163      -99.000000      -99.000000   -
       18181      -99.000000      -99.000000   -
       18205      -99.000000      -99.000000   -
       18232      -99.000000      -99.000000   -
       18236      -99.000000      -99.000000   -
       18289      -99.000000      -99.000000   -
       18291      -99.000000      -99.000000   -
       18364      -99.000000      -99.000000   -
       18375      -99.000000      -99.000000   -
       18400      -99.000000      -99.000000   -
       18401      -99.000000      -99.000000   -
       18403      -99.000000      -99.000000   -
       18439      -99.000000      -99.000000   -
       18457      -99.000000      -99.000000   -
       18477      -99.000000      -99.000000   -
       18513      -99.000000      -99.000000   -
       18520      -99.000000      -99.000000   -
       18523      -99.000000      -99.000000   -
       18546      -99.000000      -99.000000   -
       18558      -99.000000      -99.000000   -
       18565      -99.000000      -99.000000   -
       18574      -99.000000      -99.000000   -
       18603      -99.000000      -99.000000   -
       18633      -99.000000      -99.000000   -
       18661      -99.000000      -99.000000   -
       18662      -99.000000      -99.000000   -
       18667      -99.000000      -99.000000   -
       18692      -99.000000      -99.000000   -
       18756      -99.000000      -99.000000   -
       18763      -99.000000      -99.000000   -
       18767      -99.000000      -99.000000   -
       18778      -99.000000      -99.000000   -
       18794      -99.000000      -99.000000   -
       18811      -99.000000      -99.000000   -
       18849      -16.281498       41.755112   AGN
       18885      -99.000000      -99.000000   -
       18961      -99.000000      -99.000000   -
       18982      -99.000000      -99.000000   -
       19022      -99.000000      -99.000000   -
       19030      -99.000000      -99.000000   -
       19044      -99.000000      -99.000000   -
       19074      -99.000000      -99.000000   -
       19075      -99.000000      -99.000000   -
       19080      -99.000000      -99.000000   -
       19082      -15.088842       43.760422   AGN
       19095      -99.000000      -99.000000   -
       19100      -99.000000      -99.000000   -
       19154      -99.000000      -99.000000   -
       19176      -99.000000      -99.000000   -
       19234      -99.000000      -99.000000   -
       19257      -99.000000      -99.000000   -
       19268      -99.000000      -99.000000   -
       19273      -99.000000      -99.000000   -
       19278      -99.000000      -99.000000   -
       19290      -99.000000      -99.000000   -
       19308      -99.000000      -99.000000   -
       19309      -99.000000      -99.000000   -
       19319      -99.000000      -99.000000   -
       19333      -99.000000      -99.000000   -
       19347      -99.000000      -99.000000   -
       19362      -99.000000      -99.000000   -
       19370      -99.000000      -99.000000   -
       19379      -99.000000      -99.000000   -
       19391      -99.000000      -99.000000   -
       19437      -99.000000      -99.000000   -
       19450      -99.000000      -99.000000   -
       19451      -99.000000      -99.000000   -
       19485      -99.000000      -99.000000   -
       19493      -99.000000      -99.000000   -
       19513      -99.000000      -99.000000   -
       19515      -99.000000      -99.000000   -
       19547      -99.000000      -99.000000   -
       19554      -99.000000      -99.000000   -
       19558      -15.991400       41.837588   AGN
       19584      -99.000000      -99.000000   -
       19626      -99.000000      -99.000000   -
       19641      -99.000000      -99.000000   -
       19658      -99.000000      -99.000000   -
       19662      -99.000000      -99.000000   -
       19670      -99.000000      -99.000000   -
       19679      -99.000000      -99.000000   -
       19726      -99.000000      -99.000000   -
       19756      -99.000000      -99.000000   -
       19799      -99.000000      -99.000000   -
       19833      -14.655608       42.502427   AGN
       19843      -99.000000      -99.000000   -
       19845            -NaN       41.854306   AGN
       19889      -99.000000      -99.000000   -
       19895      -99.000000      -99.000000   -
       19901      -99.000000      -99.000000   -
       19939      -99.000000      -99.000000   -
       19947      -99.000000      -99.000000   -
       19968      -99.000000      -99.000000   -
       20004      -99.000000      -99.000000   -
       20016      -99.000000      -99.000000   -
       20036      -99.000000      -99.000000   -
       20049      -99.000000      -99.000000   -
       20051      -15.525784       41.765669   AGN
       20052      -99.000000      -99.000000   -
       20053      -99.000000      -99.000000   -
       20073      -99.000000      -99.000000   -
       20093      -99.000000      -99.000000   -
       20105      -99.000000      -99.000000   -
       20111      -99.000000      -99.000000   -
       20158      -99.000000      -99.000000   -
       20166      -99.000000      -99.000000   -
       20168      -99.000000      -99.000000   -
       20193      -99.000000      -99.000000   -
       20228      -14.079877       43.238046   AGN
       20250      -99.000000      -99.000000   -
       20290      -99.000000      -99.000000   -
       20293      -99.000000      -99.000000   -
       20305      -99.000000      -99.000000   -
       20308      -99.000000      -99.000000   -
       20319      -99.000000      -99.000000   -
       20320      -99.000000      -99.000000   -
       20325      -99.000000      -99.000000   -
       20343      -99.000000      -99.000000   -
       20346      -99.000000      -99.000000   -
       20347      -99.000000      -99.000000   -
       20351      -99.000000      -99.000000   -
       20353      -99.000000      -99.000000   -
       20356      -99.000000      -99.000000   -
       20366      -99.000000      -99.000000   -
       20373      -99.000000      -99.000000   -
       20421      -99.000000      -99.000000   -
       20432      -99.000000      -99.000000   -
       20443      -99.000000      -99.000000   -
       20464      -99.000000      -99.000000   -
       20481      -99.000000      -99.000000   -
       20496      -99.000000      -99.000000   -
       20513      -99.000000      -99.000000   -
       20518      -99.000000      -99.000000   -
       20531      -99.000000      -99.000000   -
       20539      -99.000000      -99.000000   -
       20561      -99.000000      -99.000000   -
       20576      -99.000000      -99.000000   -
       20596      -99.000000      -99.000000   -
       20601      -99.000000      -99.000000   -
       20602      -99.000000      -99.000000   -
       20605      -99.000000      -99.000000   -
       20635      -99.000000      -99.000000   -
       20637      -99.000000      -99.000000   -
       20666      -99.000000      -99.000000   -
       20737      -99.000000      -99.000000   -
       20738      -99.000000      -99.000000   -
       20743      -99.000000      -99.000000   -
       20759      -99.000000      -99.000000   -
       20766      -99.000000      -99.000000   -
       20775      -99.000000      -99.000000   -
       20783      -99.000000      -99.000000   -
       20787      -99.000000      -99.000000   -
       20795      -99.000000      -99.000000   -
       20807      -99.000000      -99.000000   -
       20812      -99.000000      -99.000000   -
       20825      -99.000000      -99.000000   -
       20846      -99.000000      -99.000000   -
       20850      -99.000000      -99.000000   -
       20856      -99.000000      -99.000000   -
       20861      -99.000000      -99.000000   -
       20899      -99.000000      -99.000000   -
       20922      -99.000000      -99.000000   -
       20924      -99.000000      -99.000000   -
       20942      -99.000000      -99.000000   -
       20966      -99.000000      -99.000000   -
       21030      -99.000000      -99.000000   -
       21037      -99.000000      -99.000000   -
       21083      -99.000000      -99.000000   -
       21087      -99.000000      -99.000000   -
       21093      -99.000000      -99.000000   -
       21099      -99.000000      -99.000000   -
       21115      -99.000000      -99.000000   -
       21124      -99.000000      -99.000000   -
       21129      -99.000000      -99.000000   -
       21156      -99.000000      -99.000000   -
       21187      -99.000000      -99.000000   -
       21206      -99.000000      -99.000000   -
       21249      -99.000000      -99.000000   -
       21279      -99.000000      -99.000000   -
       21285      -16.171985       41.397940   Galaxy
       21290      -16.124360       42.640481   AGN
       21323      -99.000000      -99.000000   -
       21334      -99.000000      -99.000000   -
       21348      -99.000000      -99.000000   -
       21351      -99.000000      -99.000000   -
       21376      -99.000000      -99.000000   -
       21382      -99.000000      -99.000000   -
       21424      -99.000000      -99.000000   -
       21427      -99.000000      -99.000000   -
       21437      -99.000000      -99.000000   -
       21442      -99.000000      -99.000000   -
       21448      -99.000000      -99.000000   -
       21481      -99.000000      -99.000000   -
       21503      -99.000000      -99.000000   -
       21507      -99.000000      -99.000000   -
       21517      -99.000000      -99.000000   -
       21518      -99.000000      -99.000000   -
       21524      -99.000000      -99.000000   -
       21550      -99.000000      -99.000000   -
       21564      -99.000000      -99.000000   -
       21567      -99.000000      -99.000000   -
       21582      -99.000000      -99.000000   -
       21586      -99.000000      -99.000000   -
       21592      -99.000000      -99.000000   -
       21593      -16.350665       41.390935   Galaxy
       21609      -99.000000      -99.000000   -
       21619      -99.000000      -99.000000   -
       21630      -99.000000      -99.000000   -
       21637      -99.000000      -99.000000   -
       21644      -99.000000      -99.000000   -
       21650      -99.000000      -99.000000   -
       21663      -99.000000      -99.000000   -
       21683      -15.593460       41.570543   Galaxy
       21690      -99.000000      -99.000000   -
       21693      -99.000000      -99.000000   -
       21699      -99.000000      -99.000000   -
       21707      -99.000000      -99.000000   -
       21713      -99.000000      -99.000000   -
       21725      -99.000000      -99.000000   -
       21728      -99.000000      -99.000000   -
       21733      -99.000000      -99.000000   -
       21734      -99.000000      -99.000000   -
       21735      -15.514279       41.677607   AGN
       21749      -99.000000      -99.000000   -
       21783      -99.000000      -99.000000   -
       21798      -99.000000      -99.000000   -
       21807      -99.000000      -99.000000   -
       21814      -99.000000      -99.000000   -
       21837      -99.000000      -99.000000   -
       21842      -99.000000      -99.000000   -
       21845      -99.000000      -99.000000   -
       21854      -99.000000      -99.000000   -
       21863      -99.000000      -99.000000   -
       21870      -99.000000      -99.000000   -
       21876      -99.000000      -99.000000   -
       21895      -99.000000      -99.000000   -
       21909      -99.000000      -99.000000   -
       21914      -99.000000      -99.000000   -
       21916      -99.000000      -99.000000   -
       21918      -99.000000      -99.000000   -
       21919      -99.000000      -99.000000   -
       21938      -99.000000      -99.000000   -
       21946      -99.000000      -99.000000   -
       21959      -99.000000      -99.000000   -
       21985      -99.000000      -99.000000   -
       21999      -99.000000      -99.000000   -
       22000      -99.000000      -99.000000   -
       22022      -99.000000      -99.000000   -
       22023      -99.000000      -99.000000   -
       22051      -99.000000      -99.000000   -
       22056      -99.000000      -99.000000   -
       22074      -99.000000      -99.000000   -
       22088      -99.000000      -99.000000   -
       22097      -99.000000      -99.000000   -
       22098      -99.000000      -99.000000   -
       22165      -99.000000      -99.000000   -
       22178      -99.000000      -99.000000   -
       22205      -99.000000      -99.000000   -
       22210      -99.000000      -99.000000   -
       22265      -99.000000      -99.000000   -
       22285      -99.000000      -99.000000   -
       22294      -99.000000      -99.000000   -
       22310      -99.000000      -99.000000   -
       22370      -99.000000      -99.000000   -
       22417      -99.000000      -99.000000   -
       22434      -99.000000      -99.000000   -
       22443      -99.000000      -99.000000   -
       22457      -99.000000      -99.000000   -
       22463      -99.000000      -99.000000   -
       22470      -99.000000      -99.000000   -
       22487      -99.000000      -99.000000   -
       22522      -99.000000      -99.000000   -
       22535      -99.000000      -99.000000   -
       22536      -99.000000      -99.000000   -
       22547      -15.954677       42.093422   AGN
       22548      -14.866461       43.792392   AGN
       22566      -99.000000      -99.000000   -
       22571      -99.000000      -99.000000   -
       22583      -99.000000      -99.000000   -
       22593      -99.000000      -99.000000   -
       22598      -99.000000      -99.000000   -
       22600      -99.000000      -99.000000   -
       22601      -99.000000      -99.000000   -
       22613      -16.077275       41.103804   Galaxy
       22660      -99.000000      -99.000000   -
       22668      -99.000000      -99.000000   -
       22669      -99.000000      -99.000000   -
       22679      -99.000000      -99.000000   -
       22680      -99.000000      -99.000000   -
       22694      -99.000000      -99.000000   -
       22696      -99.000000      -99.000000   -
       22733      -99.000000      -99.000000   -
       22748      -99.000000      -99.000000   -
       22761      -99.000000      -99.000000   -
       22766      -99.000000      -99.000000   -
       22772      -99.000000      -99.000000   -
       22778      -99.000000      -99.000000   -
       22780      -99.000000      -99.000000   -
       22810      -99.000000      -99.000000   -
       22815      -15.928118       41.788168   Galaxy
       22874      -99.000000      -99.000000   -
       22894      -99.000000      -99.000000   -
       22898      -99.000000      -99.000000   -
       22925      -99.000000      -99.000000   -
       22927      -99.000000      -99.000000   -
       22933      -99.000000      -99.000000   -
       22939      -99.000000      -99.000000   -
       22944      -99.000000      -99.000000   -
       22945      -99.000000      -99.000000   -
       22949      -99.000000      -99.000000   -
       22984      -99.000000      -99.000000   -
       23006      -99.000000      -99.000000   -
       23010      -99.000000      -99.000000   -
       23017      -99.000000      -99.000000   -
       23018      -99.000000      -99.000000   -
       23046      -99.000000      -99.000000   -
       23050      -99.000000      -99.000000   -
       23054      -99.000000      -99.000000   -
       23081      -99.000000      -99.000000   -
       23082      -16.149354       41.583199   Galaxy
       23087      -99.000000      -99.000000   -
       23104      -15.754487       42.012837   AGN
       23151      -99.000000      -99.000000   -
       23161      -99.000000      -99.000000   -
       23185      -99.000000      -99.000000   -
       23200      -99.000000      -99.000000   -
       23210      -99.000000      -99.000000   -
       23213      -99.000000      -99.000000   -
       23227      -99.000000      -99.000000   -
       23245      -99.000000      -99.000000   -
       23254      -99.000000      -99.000000   -
       23271      -99.000000      -99.000000   -
       23274      -99.000000      -99.000000   -
       23287      -99.000000      -99.000000   -
       23291      -99.000000      -99.000000   -
       23308      -99.000000      -99.000000   -
       23312      -99.000000      -99.000000   -
       23339      -99.000000      -99.000000   -
       23342      -99.000000      -99.000000   -
       23344      -99.000000      -99.000000   -
       23346      -99.000000      -99.000000   -
       23370      -99.000000      -99.000000   -
       23381      -99.000000      -99.000000   -
       23399      -99.000000      -99.000000   -
       23408      -99.000000      -99.000000   -
       23430      -99.000000      -99.000000   -
       23431      -99.000000      -99.000000   -
       23434      -99.000000      -99.000000   -
       23435      -99.000000      -99.000000   -
       23459      -99.000000      -99.000000   -
       23461      -99.000000      -99.000000   -
       23466      -99.000000      -99.000000   -
       23489      -99.000000      -99.000000   -
       23490      -99.000000      -99.000000   -
       23503      -99.000000      -99.000000   -
       23505      -99.000000      -99.000000   -
       23570      -99.000000      -99.000000   -
       23608      -99.000000      -99.000000   -
       23618      -99.000000      -99.000000   -
       23626      -99.000000      -99.000000   -
       23628      -99.000000      -99.000000   -
       23632      -99.000000      -99.000000   -
       23661      -99.000000      -99.000000   -
       23674      -99.000000      -99.000000   -
       23682      -99.000000      -99.000000   -
       23685      -99.000000      -99.000000   -
       23710      -99.000000      -99.000000   -
       23722      -99.000000      -99.000000   -
       23728      -99.000000      -99.000000   -
       23756      -99.000000      -99.000000   -
       23767      -99.000000      -99.000000   -
       23780      -99.000000      -99.000000   -
       23862      -13.528708       43.592177   AGN
       23869      -99.000000      -99.000000   -
       23872      -99.000000      -99.000000   -
       23881      -99.000000      -99.000000   -
       23889      -99.000000      -99.000000   -
       23912      -99.000000      -99.000000   -
       23918      -99.000000      -99.000000   -
       23936      -99.000000      -99.000000   -
       23946      -99.000000      -99.000000   -
       23965      -99.000000      -99.000000   -
       23975      -99.000000      -99.000000   -
       23984      -99.000000      -99.000000   -
       24036      -99.000000      -99.000000   -
       24041      -99.000000      -99.000000   -
       24060      -99.000000      -99.000000   -
       24089      -99.000000      -99.000000   -
       24112      -99.000000      -99.000000   -
       24119      -99.000000      -99.000000   -
       24150      -99.000000      -99.000000   -
       24152      -99.000000      -99.000000   -
       24177      -99.000000      -99.000000   -
       24188      -99.000000      -99.000000   -
       24192      -14.767004       43.866287   AGN
       24221      -99.000000      -99.000000   -
       24229      -99.000000      -99.000000   -
       24236      -99.000000      -99.000000   -
       24247      -99.000000      -99.000000   -
       24258      -99.000000      -99.000000   -
       24263      -99.000000      -99.000000   -
       24297      -99.000000      -99.000000   -
       24299      -99.000000      -99.000000   -
       24328      -99.000000      -99.000000   -
       24353      -99.000000      -99.000000   -
       24377      -99.000000      -99.000000   -
       24385      -99.000000      -99.000000   -
       24386      -99.000000      -99.000000   -
       24427      -99.000000      -99.000000   -
       24456      -99.000000      -99.000000   -
       24457      -99.000000      -99.000000   -
       24475      -99.000000      -99.000000   -
       24487      -99.000000      -99.000000   -
       24511      -99.000000      -99.000000   -
       24530      -99.000000      -99.000000   -
       24537      -99.000000      -99.000000   -
       24546      -99.000000      -99.000000   -
       24566      -99.000000      -99.000000   -
       24582      -16.057000       41.726727   AGN
       24593      -99.000000      -99.000000   -
       24594      -99.000000      -99.000000   -
       24599      -99.000000      -99.000000   -
       24611      -99.000000      -99.000000   -
       24612      -99.000000      -99.000000   -
       24621      -99.000000      -99.000000   -
       24628      -99.000000      -99.000000   -
       24630      -99.000000      -99.000000   -
       24633      -99.000000      -99.000000   -
       24641      -99.000000      -99.000000   -
       24693      -99.000000      -99.000000   -
       24703      -99.000000      -99.000000   -
       24725      -99.000000      -99.000000   -
       24742      -15.294136       42.378398   AGN
       24747      -99.000000      -99.000000   -
       24766      -99.000000      -99.000000   -
       24770      -99.000000      -99.000000   -
       24772      -99.000000      -99.000000   -
       24790      -99.000000      -99.000000   -
       24798      -99.000000      -99.000000   -
       24820      -99.000000      -99.000000   -
       24844      -99.000000      -99.000000   -
       24846      -99.000000      -99.000000   -
       24856      -99.000000      -99.000000   -
       24863      -99.000000      -99.000000   -
       24890      -99.000000      -99.000000   -
       24917      -99.000000      -99.000000   -
       24928      -99.000000      -99.000000   -
       24953      -99.000000      -99.000000   -
       24965      -99.000000      -99.000000   -
       24978      -99.000000      -99.000000   -
       24991      -99.000000      -99.000000   -
       25024      -99.000000      -99.000000   -
       25045      -99.000000      -99.000000   -
       25099      -99.000000      -99.000000   -
       25130      -99.000000      -99.000000   -
       25152      -99.000000      -99.000000   -
       25202      -99.000000      -99.000000   -
       25223      -99.000000      -99.000000   -
       25284      -99.000000      -99.000000   -
       25312      -99.000000      -99.000000   -
       25329      -99.000000      -99.000000   -
       25348      -99.000000      -99.000000   -
       25384      -99.000000      -99.000000   -
       25387      -15.268411       42.612784   AGN
       25393      -99.000000      -99.000000   -
       25424      -99.000000      -99.000000   -
       25432      -99.000000      -99.000000   -
       25444      -99.000000      -99.000000   -
       25448      -99.000000      -99.000000   -
       25473      -99.000000      -99.000000   -
       25505      -14.647817       43.588832   AGN
       25518      -99.000000      -99.000000   -
       25529      -99.000000      -99.000000   -
       25531      -99.000000      -99.000000   -
       25549      -99.000000      -99.000000   -
       25550      -14.076756       44.342423   AGN
       25575      -99.000000      -99.000000   -
       25591      -99.000000      -99.000000   -
       25636      -99.000000      -99.000000   -
       25655      -99.000000      -99.000000   -
       25657      -99.000000      -99.000000   -
       25664      -99.000000      -99.000000   -
       25687      -99.000000      -99.000000   -
       25688      -99.000000      -99.000000   -
       25721      -99.000000      -99.000000   -
       25734      -99.000000      -99.000000   -
       25737      -99.000000      -99.000000   -
       25738      -99.000000      -99.000000   -
       25772      -99.000000      -99.000000   -
       25797      -99.000000      -99.000000   -
       25827      -99.000000      -99.000000   -
       25835      -99.000000      -99.000000   -
       25876      -99.000000      -99.000000   -
       25947      -15.543634       42.146128   AGN
       26015      -99.000000      -99.000000   -
       26060      -99.000000      -99.000000   -
       26072      -99.000000      -99.000000   -
       26095      -99.000000      -99.000000   -
       26115      -99.000000      -99.000000   -
       26172      -16.052566       41.775246   AGN
       26193      -15.832683       41.908485   AGN
       26197      -99.000000      -99.000000   -
       26203      -99.000000      -99.000000   -
       26257      -99.000000      -99.000000   -
       26282      -99.000000      -99.000000   -
       26300      -99.000000      -99.000000   -
       26304      -14.543634       43.643453   AGN
       26328      -99.000000      -99.000000   -
       26359      -99.000000      -99.000000   -
       26411      -99.000000      -99.000000   -
       26424      -99.000000      -99.000000   -
       26457      -99.000000      -99.000000   -
       26537      -99.000000      -99.000000   -
       26542      -99.000000      -99.000000   -
       26565      -99.000000      -99.000000   -
       26566      -99.000000      -99.000000   -
       26592      -99.000000      -99.000000   -
       26633      -99.000000      -99.000000   -
       26645      -99.000000      -99.000000   -
       26652      -99.000000      -99.000000   -
       26673      -99.000000      -99.000000   -
       26696      -99.000000      -99.000000   -
       26747      -15.175874       41.755112   AGN
       26750      -99.000000      -99.000000   -
       26767      -99.000000      -99.000000   -
       26778      -99.000000      -99.000000   -
       26788      -99.000000      -99.000000   -
       26789      -99.000000      -99.000000   -
       26794      -99.000000      -99.000000   -
       26823      -15.860121       40.745855   Galaxy
       26842      -99.000000      -99.000000   -
       26843      -99.000000      -99.000000   -
       26859      -99.000000      -99.000000   -
       26873      -99.000000      -99.000000   -
       26879      -99.000000      -99.000000   -
       26883      -99.000000      -99.000000   -
       26910      -99.000000      -99.000000   -
       26922      -99.000000      -99.000000   -
       26937      -99.000000      -99.000000   -
       26946      -99.000000      -99.000000   -
       26948      -99.000000      -99.000000   -
       26959      -99.000000      -99.000000   -
       27006      -99.000000      -99.000000   -
       27018      -99.000000      -99.000000   -
       27025      -99.000000      -99.000000   -
       27029      -99.000000      -99.000000   -
       27051      -99.000000      -99.000000   -
       27057      -99.000000      -99.000000   -
       27060      -99.000000      -99.000000   -
       27071      -99.000000      -99.000000   -
       27073      -99.000000      -99.000000   -
       27101      -99.000000      -99.000000   -
       27132      -99.000000      -99.000000   -
       27136      -99.000000      -99.000000   -
       27138      -99.000000      -99.000000   -
       27145      -99.000000      -99.000000   -
       27158      -99.000000      -99.000000   -
       27179      -99.000000      -99.000000   -
       27185      -99.000000      -99.000000   -
       27234      -99.000000      -99.000000   -
       27235      -99.000000      -99.000000   -
       27240      -99.000000      -99.000000   -
       27269      -99.000000      -99.000000   -
       27282      -99.000000      -99.000000   -
       27308      -99.000000      -99.000000   -
       27312      -99.000000      -99.000000   -
       27358      -99.000000      -99.000000   -
       27404      -99.000000      -99.000000   -
       27422      -99.000000      -99.000000   -
       27440      -99.000000      -99.000000   -
       27444      -99.000000      -99.000000   -
       27472            -NaN       42.167317   Galaxy
       27476      -99.000000      -99.000000   -
       27482      -99.000000      -99.000000   -
       27519      -99.000000      -99.000000   -
       27532      -14.703335       42.000000   AGN
       27543      -99.000000      -99.000000   -
       27567      -15.379864       41.904716   AGN
       27572      -99.000000      -99.000000   -
       27660      -99.000000      -99.000000   -
       27668      -99.000000      -99.000000   -
       27676      -99.000000      -99.000000   -
       27689      -99.000000      -99.000000   -
       27698      -99.000000      -99.000000   -
       27718      -99.000000      -99.000000   -
       27722      -99.000000      -99.000000   -
       27739      -99.000000      -99.000000   -
       27778      -99.000000      -99.000000   -
       27812      -99.000000      -99.000000   -
       27825      -99.000000      -99.000000   -
       27829      -99.000000      -99.000000   -
       27830      -99.000000      -99.000000   -
       27837      -99.000000      -99.000000   -
       27877      -99.000000      -99.000000   -
       27901      -99.000000      -99.000000   -
       27916      -99.000000      -99.000000   -
       27930      -99.000000      -99.000000   -
       27933      -99.000000      -99.000000   -
       27951      -99.000000      -99.000000   -
       27978      -99.000000      -99.000000   -
       27983      -99.000000      -99.000000   -
       27989      -99.000000      -99.000000   -
       27995      -99.000000      -99.000000   -
       28005      -15.950782       41.113943   AGN
       28014      -99.000000      -99.000000   -
       28015      -15.605548       40.817565   AGN
       28029      -99.000000      -99.000000   -
       28034      -99.000000      -99.000000   -
       28040      -99.000000      -99.000000   -
       28055      -99.000000      -99.000000   -
       28073      -99.000000      -99.000000   -
       28082      -99.000000      -99.000000   -
       28121      -13.473661       44.227887   AGN
       28164      -99.000000      -99.000000   -
       28191      -99.000000      -99.000000   -
       28194      -99.000000      -99.000000   -
       28206      -99.000000      -99.000000   -
       28215      -99.000000      -99.000000   -
       28227      -99.000000      -99.000000   -
       28237      -99.000000      -99.000000   -
       28241      -99.000000      -99.000000   -
       28243      -99.000000      -99.000000   -
       28252      -99.000000      -99.000000   -
       28284      -99.000000      -99.000000   -
       28308      -99.000000      -99.000000   -
       28379      -99.000000      -99.000000   -
       28381      -99.000000      -99.000000   -
       28393      -99.000000      -99.000000   -
       28395      -99.000000      -99.000000   -
       28406      -99.000000      -99.000000   -
       28436      -99.000000      -99.000000   -
       28451      -99.000000      -99.000000   -
       28466      -99.000000      -99.000000   -
       28496      -99.000000      -99.000000   -
       28509      -99.000000      -99.000000   -
       28519      -99.000000      -99.000000   -
       28535      -99.000000      -99.000000   -
       28540      -99.000000      -99.000000   -
       28541      -99.000000      -99.000000   -
       28553      -99.000000      -99.000000   -
       28574      -99.000000      -99.000000   -
       28593      -99.000000      -99.000000   -
       28596      -99.000000      -99.000000   -
       28599      -99.000000      -99.000000   -
       28634      -99.000000      -99.000000   -
       28651      -99.000000      -99.000000   -
       28653      -99.000000      -99.000000   -
       28683      -99.000000      -99.000000   -
       28738      -99.000000      -99.000000   -
       28774      -99.000000      -99.000000   -
       28775      -99.000000      -99.000000   -
       28846      -99.000000      -99.000000   -
       28909      -99.000000      -99.000000   -
       28924      -99.000000      -99.000000   -
       28930      -99.000000      -99.000000   -
       28950      -99.000000      -99.000000   -
       28955      -99.000000      -99.000000   -
       28989      -99.000000      -99.000000   -
       29015      -99.000000      -99.000000   -
       29083      -99.000000      -99.000000   -
       29136      -99.000000      -99.000000   -
       29167      -99.000000      -99.000000   -
